narendragiri,नरेन्द्रगिरि,नरेन्द्रगिरि
complition,कम्प्लिशन,कम्प्लिशन
parthshastri,पार्थशास्त्री,पार्थशास्त्री
jors,जॉर्स,जॉर्स
deuterostomia,ड्यूटेरोस्टोमिया,ड्यूटेरोस्टोमिया
balabakhsh,बालाबख्श,बालाबख्श
dauryaprasangi,दौऱ्याप्रसंगी,दौऱ्याप्रसंगी
sanhaula,सन्हौला,सन्हौला
kedah,केदाह,केदाह
ghathit,घठित,घठित
abhitra,अभित्र,अभित्र
raisih,रायसिह,रायसिह
uthgya,उठग्या,उठग्या
kwingdao,क्विंगडाओ,क्विंगडाओ
lakshmivira,लक्ष्मीवीरा,लक्ष्मीवीरा
mahasandesh,महासंदेश,महासंदेश
belame,बेलामे,बेलामे
stepien,स्टीफ़न,स्टीफ़न
kekaran,केकारण,केकारण
shikal,शिकल,शिकल
lemar,लेमर,लेमर
bandukwala,बंदूकवाला,बंदूकवाला
monopyl,मोनोपाइल,मोनोपाइल
dhanvantri,धन्वन्तरि,धन्वन्तरि
jagannadh,जगन्धा,जगन्धा
bhurakhan,भूराखान,भूराखान
weiqi,वेइकी,वेइकी
uboh,उबोह,उबोह
extremely,एक्सट्रेमेली,एक्सट्रेमेली
prabhavadevi,प्रभावदेवी,प्रभावदेवी
telia,टेलिया,टेलिया
lanila,लनिला,लनिला
amoom,अमूम,अमूम
vaparavayache,वापरावयाचे,वापरावयाचे
bharvaaye,भरवाये,भरवाये
upbndh,उपबन्ध,उपबन्ध
womens,वुमेनस,वुमेनस
daraay,दराय,दराय
renil,रेनिल,रेनिल
bithoba,बिठोबा,बिठोबा
schiefleria,स्कीफ्लेरिया,स्कीफ्लेरिया
imx,आीएमएक्स,आीएमएक्स
tagaate,तगाते,तगाते
sammaanat,सम्मानत,सम्मानत
shib,शिब,शिब
parvatarohan,पर्वतारोहण,पर्वतारोहण
nirvrat,निर्व्रत,निर्व्रत
citiis,सिटीज,सिटीज
jinpura,जीनपुरा,जीनपुरा
addient,एडियंट,एडियंट
mveshiyon,मवेशियों,मवेशियों
mehmane,मेहमाने,मेहमाने
yathaaavashyak,यथाआवश्यक,यथाआवश्यक
bhrachakr,भ्रचक्र,भ्रचक्र
shaklosurat,शक्लोसूरत,शक्लोसूरत
navmukh,नवमुख,नवमुख
gheranyacha,घेरण्याचा,घेरण्याचा
sankshiptabhavarth,संक्षिप्तभावार्थ,संक्षिप्तभावार्थ
reewan,रीवां,रीवां
suganchidi,सुगनचिड़ी,सुगनचिड़ी
samparkata,संपर्कता,संपर्कता
julaniyapura,जुलानियापुरा,जुलानियापुरा
manidweep,मणिद्वीप,मणिद्वीप
papinayaknahali,पापिनायकनहल्लि,पापिनायकनहल्लि
dhakk,ढक्क,ढक्क
jyotiche,ज्योतीचे,ज्योतीचे
banaaon,बनाऊँ,बनाऊँ
sambhaaliye,सम्भालिये,सम्भालिये
sunscreen,सन्सक्रीन,सन्सक्रीन
ksbp,केएसबीपी,केएसबीपी
samartunga,समरतुंगा,समरतुंगा
placementco,प्लेसमेंटको,प्लेसमेंटको
lakshanavali,लक्षणावली,लक्षणावली
ellington,एलिंग्टन,एलिंग्टन
injiniyaron,इंजीनियरों,इंजीनियरों
baibal,बाईबल,बाईबल
sahezataa,सहेज़ता,सहेज़ता
flanders,फ्लान्डेर्स,फ्लान्डेर्स
narsee,नरसी,नरसी
darbarmrityulok,दरबारमृत्युलोक,दरबारमृत्युलोक
tudo,टूडो,टूडो
gauns,गौंस,गौंस
visakhanapatnam,विशाखानपट्टनम,विशाखानपट्टनम
shadyantra,षडयन्त्र,षडयन्त्र
dhena,धेना,धेना
tentacle,टेन्टेकल,टेन्टेकल
buckman,बकमैन,बकमैन
prabardhit,प्रबर्धित,प्रबर्धित
gunak,गुणन,गुणन
thansiami,तनासाईमी,तनासाईमी
niyas,नियास,नियास
gadoli,गदोली,गदोली
safyaan,सफायन,सफायन
sajibun,सजीबुन,सजीबुन
bentsen,बेंटसेन,बेंटसेन
chanam,चानम,चानम
bartar,बरतर,बरतर
ghapadchoth,घपड़चोथ,घपड़चोथ
venkatachala,वेंकटचला,वेंकटचला
vaidaain,वैदाइन,वैदाइन
temperley,टेम्पर्ले,टेम्पर्ले
ajafal,अजफल,अजफल
jaaegya,जाएगा,जाएगा
dotasara,डोटासारा,डोटासारा
samharal,सम्हारल,सम्हारल
saghaur,सघौर,सघौर
vrittavahinila,वृत्तवाहीनीला,वृत्तवाहीनीला
chakrawal,चक्रवाल,चक्रवाल
manjampatti,मंजमपट्टी,मंजमपट्टी
churaa,चूरा,चूरा
milchan,मिलचन,मिलचन
vedvidhi,वेदविधि,वेदविधि
potasian,पोटेशियन,पोटेशियन
drahal,द्रहल,द्रहल
mesoderm,मेसोडर्म,मेसोडर्म
lakhubhai,लखुभाई,लखुभाई
mithilanchali,मिथिलांचली,मिथिलांचली
bahakhata,बहखता,बहखता
alika,अलीका,अलीका
bhameshwari,भमेश्वरी,भमेश्वरी
imbarcation,इंबारकेशन,इंबारकेशन
nahr,नाहर,नाहर
cabiria,कैबिरिया,कैबिरिया
mariehamn,मेरिहामैन,मेरिहामैन
vairus,वाइरस,वाइरस
iklehra,इकलेहारा,इकलेहारा
darabont,डारबॉन्ट,डारबॉन्ट
facian,फेशियन,फेशियन
pohachalyacha,पोहचल्याचा,पोहचल्याचा
navanidhi,नवनिधि,नवनिधि
minaria,मिनारिया,मिनारिया
marayachya,मारायच्या,मारायच्या
bodded,बॉडेड,बॉडेड
rishteydaaron,रिश्तेदारों,रिश्तेदारों
satguron,सत्गुरों,सत्गुरों
attache,अटैची,अटैची
kamanshi,कामांशी,कामांशी
karjoda,करजोडा,करजोडा
hindupur,हिंदूपुर,हिंदूपुर
beehadee,बीहड़ी,बीहड़ी
philanthropist,फिलैन्थ्रपिस्ट,फिलैन्थ्रपिस्ट
jackwell,जैकवेल,जैकवेल
chickens,चिकेन्स,चिकेन्स
asthinche,अस्थिंचे,अस्थिंचे
